NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00033629,0.00034016,0.000381,0.00051093,0.00070721,0.00042295,0.00034749,0.00027285,0.0002459,0.00020032,9.5223e-05,0.00013557,0.00019437,0.00015759,0.00012953,0.00022745,0.00027085,0.00038895,0.00039116,0.00033808,0.031947,0.028773,0.024282,0.035254,0.038802,0.11708,0.12486,0.11432,0.12489,0.12107,0.028922,0.025091,0.022861,0.021228,0.049608,0.028504,0.027629,0.043397,0.076188,0.026734,0.036065,0.043952,0.040376,0.046818,0.045601,0.099253,0.16293,0.18821,0.18183,0.14362,0.095293,0.1028,0.10905,0.10173,0.094602,0.043126,0.078038,0.039806,0.029064,0.02679,0.2496,0.26574,0.28374,0.25779,0.2562,0.71851,0.76058,0.89044,0.8909,0.88342,0.20802,0.19622,0.19168,0.11479,0.067934,0.077291,0.076761,0.086852,0.10142,0.6238,0.50242,0.59957,0.61483,0.63172,0.16874,0.20874,0.22741,0.25138,0.26901,0.28618,0.11218,0.11222,0.12183,0.26121,0.24109,0.20139,0.16268,0.13939,0.12123,0.029678,0.020603,0.016427,0.014032,0.012358,0.013331,0.012597,0.01316,0.012294,0.012224,0.04185,0.046333,0.053704,0.079965,0.083496,0.00049708,0.00061643,0.00052603,0.0004624,0.00040632,0.00028661,0.00031649,0.00035575,0.00030523,0.00025043,4.3689e-05,4.7477e-05,4.2822e-05,4.1473e-05,4.1184e-05,0.00042884,0.00057106,0.00040655,0.00037888,0.00038089,0.0053881,0.0041123
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00021681,0.00018297,0.00019198,0.00022872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.7523e-05,0.00011224,0.00018304,0.00024937,0.00020179,0.00016017,0.00012645,0.00011285,0.00011948,5.9475e-05,5.4579e-05,6.2446e-05,7.6965e-05,9.2331e-05,7.0953e-05,5.3249e-05,4.3355e-05,3.8374e-05,3.5986e-05,8.0279e-05,9.2469e-05,0.00012543,0.00012515,0.00010192,0.0002328,0.00029555,0.00043309,0.00057824,0.00041005,0.01407,0.013785,0.012572,0.012761,0.01491,0.031441,0.032873,0.036177,0.03775,0.033921,0.02694,0.026992,0.028715,0.051833,0.018566,0.047859,0.031667,0.053015,0.026969,0.022978,0.014513,0.016832,0.019646,0.021133,0.023927,0.057053,0.07822,0.076236,0.058179,0.037999,0.026835,0.025847,0.027526,0.023673,0.044592,0.034682,0.027296,0.022904,0.022028,0.021303,0.061208,0.069139,0.094693,0.085871,0.052346,0.040124,0.034661,0.081958,0.038227,0.033928,0.010964,0.021071,0.021974,0.024615,0.029704,0.031388,0.030536,0.036692,0.04357,0.026203,0.058264,0.062626,0.033023,0.040334,0.042376,0.046044,0.052043,0.057849,0.098784,0.28024,0.11315,0.10758,0.11316,0.27431,0.17686,0.14631,0.12325,0.10743,0.094177,0.037946,0.025919,0.020525,0.017498,0.015388,0.0049301,0.0052433,0.00565,0.0047431,0.0046175,0.00018509,0.00022886,0.0002574,0.00033654,0.00032185,0.0082799,0.010068,0.0091793,0.0086155,0.008045,0.00090036,0.00094513,0.00098492,0.00087335,0.0007442,0.00027487,0.00027223,0.00030562,0.00030005,0.0003026,0.00050589,0.00074929,0.0006887,0.00067494,0.00064926,0.006588,0.0053025
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00038433,0.00018571,0.00017874,0.00014375,0.00016983,0.00020531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.9465e-05,8.8682e-05,0.00010855,0.00017775,0.00022786,0.0002123,0.00016044,0.00011698,8.4996e-05,0.00011235,5.903e-05,6.4706e-05,7.3519e-05,8.8008e-05,8.6197e-05,6.1289e-05,4.3752e-05,3.5157e-05,3.1204e-05,2.6637e-05,6.213e-05,8.2243e-05,0.00011822,0.00013777,0.00012783,0.00025649,0.00044227,0.00097467,0.0011399,0.0009878,0.030578,0.030364,0.016605,0.027727,0.01048,0.030758,0.034583,0.036995,0.032471,0.038609,0.032088,0.037866,0.040761,0.022296,0.021276,0.059264,0.062027,0.052141,0.058236,0.024179,0.018335,0.021865,0.019218,0.017388,0.036622,0.06559,0.063405,0.040648,0.034979,0.033307,0.027236,0.024499,0.025748,0.015998,0.018656,0.026863,0.0231,0.020816,0.02046,0.021105,0.077719,0.092531,0.1666,0.081084,0.065479,0.025953,0.026961,0.02766,0.027027,0.033499,0.011741,0.023808,0.01258,0.029309,0.033194,0.017165,0.016518,0.019882,0.025045,0.02022,0.017188,0.069525,0.077865,0.088384,0.037079,0.046897,0.054687,0.090686,0.10031,0.1104,0.12181,0.11526,0.11539,0.27328,0.17458,0.14487,0.12359,0.10766,0.096478,0.038,0.027328,0.020541,0.017806,0.015442,0.0057172,0.005226,0.0055618,0.0057803,0.0049317,0.00019613,0.00022208,0.00029573,0.00029445,0.00028274,0.0074831,0.0085858,0.0086708,0.008266,0.008333,0.00092689,0.00093419,0.00089969,0.00084877,0.00074316,0.00028774,0.00030586,0.00028992,0.00031582,0.00033736,0.00055294,0.00052654,0.00046427,0.00068869,0.00061121,0.0064435,0.007595
NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0084505,0.0047168,0.0018141,0.00093056,0.00054766,0.0003348,0.00019657,0.00011792,0.00019524,0.00024566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.1565e-05,8.3472e-05,0.00011941,0.00016765,0.00025399,0.0002341,0.00021345,0.00015707,0.00013664,9.9843e-05,8.746e-05,9.5647e-05,8.7156e-05,0.00011347,8.4546e-05,5.831e-05,4.19e-05,3.3533e-05,3.0771e-05,2.7717e-05,6.4615e-05,7.9061e-05,0.00011438,0.00015382,0.00015075,0.00033528,0.0004858,0.0010539,0.0020727,0.0005351,0.015854,0.015189,0.029228,0.014533,0.011044,0.03256,0.034809,0.033924,0.035555,0.039787,0.039723,0.052114,0.035189,0.030702,0.057986,0.036772,0.034359,0.033852,0.029765,0.025304,0.019748,0.021605,0.02516,0.036108,0.024557,0.038417,0.034269,0.034743,0.027118,0.030447,0.02492,0.050156,0.049229,0.021764,0.018383,0.022097,0.021394,0.020857,0.022288,0.020823,0.076934,0.16307,0.088895,0.09304,0.090409,0.035621,0.028254,0.03362,0.030807,0.03714,0.012495,0.012997,0.014652,0.016928,0.01979,0.040757,0.02171,0.025568,0.031104,0.026173,0.020279,0.076543,0.084522,0.083856,0.024379,0.05549,0.059625,0.099341,0.037604,0.11601,0.12585,0.12755,0.11713,0.28398,0.17698,0.14518,0.12612,0.10637,0.097247,0.038036,0.027328,0.021675,0.020589,0.015604,0.0057683,0.0052059,0.0055569,0.0098826,0.0099168,0.00040373,0.00039214,0.00044849,0.0002906,0.00029147,0.0072182,0.0069809,0.0080081,0.0079153,0.0078394,0.00083856,0.00087221,0.00082617,0.00079452,0.00073364,0.00031443,0.00032344,0.00031181,0.00029237,0.00031619,0.0007718,0.00055689,0.0008373,0.00065614,0.00052924,0.0070908,0.0083489
NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004619,0.006379,0.0029932,0.001623,0.0010468,0.00062227,0.00029718,0.00012178,0.00024768,0.00027675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.3104e-05,8.4008e-05,0.00010699,0.00017325,0.00032239,0.00067485,0.00050848,0.00040979,0.00017964,0.00011412,0.00014726,8.8528e-05,0.00022355,0.00030661,0.0002202,6.8291e-05,5.4124e-05,4.9199e-05,4.1884e-05,3.2784e-05,7.3091e-05,7.4726e-05,0.00010212,0.00011846,0.00013024,0.00033578,0.00092536,0.00078268,0.00081475,0.00079374,0.017213,0.015892,0.013455,0.012142,0.011301,0.033835,0.034385,0.030214,0.035044,0.040165,0.060084,0.07359,0.042185,0.039877,0.030759,0.037094,0.033276,0.038099,0.031276,0.025537,0.020821,0.023785,0.023425,0.021617,0.022608,0.033945,0.032879,0.031799,0.032076,0.032704,0.049081,0.04253,0.025196,0.018029,0.017959,0.022298,0.020929,0.021266,0.024577,0.021832,0.063589,0.096015,0.16783,0.083673,0.089045,0.032957,0.026336,0.085266,0.041252,0.039216,0.013635,0.015409,0.017314,0.019665,0.022862,0.023036,0.032582,0.029002,0.029729,0.03748,0.079187,0.082782,0.096941,0.05283,0.053837,0.061661,0.10498,0.026631,0.028468,0.1272,0.13928,0.13379,0.12341,0.28789,0.17644,0.14761,0.12691,0.10687,0.10168,0.038995,0.028668,0.022157,0.020847,0.017652,0.0057805,0.0053004,0.0055367,0.010903,0.011327,0.00045759,0.00047213,0.00044972,0.00028889,0.00028495,0.0062803,0.0073105,0.0088748,0.0085173,0.0079415,0.00082374,0.00081882,0.00077395,0.00075351,0.00079601,0.00032151,0.00031042,0.0003258,0.00029346,0.00031789,0.00058311,0.00059438,0.00094988,0.00091889,0.00066587,0.0081786,0.0088865
NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057167,0.012438,0.0049121,0.0019722,0.0012772,0.00068016,0.00034075,0.00019546,0.00027118,0.00025578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.5179e-05,7.5708e-05,0.00013791,0.00023568,0.0006188,0.00073225,0.00028292,0.00021949,0.00030306,0.00010249,6.5452e-05,8.9026e-05,0.00011616,0.00015734,0.00024977,0.00010631,9.7564e-05,7.2053e-05,4.3795e-05,3.2278e-05,5.8177e-05,5.6067e-05,8.0582e-05,9.1323e-05,9.9435e-05,0.00025472,0.00078515,0.00035262,0.00033317,0.00043904,0.026071,0.02422,0.015215,0.014543,0.016962,0.062221,0.032196,0.030812,0.03609,0.066674,0.05696,0.070583,0.038376,0.03872,0.038759,0.045415,0.038529,0.041101,0.040984,0.036754,0.023228,0.023746,0.020629,0.020891,0.019846,0.031511,0.031581,0.028913,0.031236,0.05973,0.046749,0.027626,0.020444,0.023319,0.041917,0.029487,0.023382,0.022438,0.027188,0.027726,0.065907,0.079572,0.16823,0.088149,0.087745,0.032928,0.04491,0.053181,0.045548,0.043823,0.016089,0.017739,0.021298,0.023383,0.02555,0.03253,0.035193,0.039968,0.036229,0.03734,0.045381,0.094153,0.10532,0.062562,0.057702,0.098538,0.034782,0.032373,0.037178,0.13075,0.13453,0.13947,0.1283,0.29857,0.2537,0.15487,0.12643,0.10861,0.10307,0.040768,0.027553,0.02224,0.022014,0.017946,0.0060029,0.0057722,0.009607,0.01139,0.011132,0.00039984,0.00023204,0.0002484,0.00028429,0.00026844,0.0065422,0.0086877,0.0092383,0.0088557,0.008179,0.00089633,0.00080701,0.00085039,0.00082866,0.00083286,0.00035098,0.00035141,0.00035029,0.00037607,0.00034285,0.00097169,0.0010248,0.0010436,0.00091611,0.00091969,0.0088825,0.0093088
NaN,0.00055009,0.0003595,0.00019058,0.00020966,0.00034958,0.0004738,0.0013796,0.0024133,0.0008287,0.00048595,0.00029275,0.00016633,0.00010876,6.9874e-05,7.7841e-05,5.976e-05,3.4561e-05,3.154e-05,2.6455e-05,2.5805e-05,2.6223e-05,6.2519e-06,6.6359e-06,6.9457e-06,6.2648e-06,8.6777e-06,5.5079e-06,4.9305e-06,1.0229e-05,2.2635e-05,1.8534e-05,2.051e-05,1.5848e-05,1.199e-05,7.0634e-06,1.0761e-05,8.4937e-06,1.2299e-05,1.6153e-05,2.2764e-05,1.9233e-05,2.7114e-05,5.3183e-05,2.3394e-05,1.1769e-05,7.7087e-06,2.9954e-05,3.1714e-05,3.75e-05,3.6203e-05,3.7008e-05,4.8787e-05,7.8351e-05,0.00014161,7.4465e-05,0.00010831,0.0070478,0.0067979,0.0087276,0.0074122,0.013966,0.042674,0.073747,0.036535,0.042463,0.051693,0.14777,0.15066,0.088932,0.084112,0.095852,0.045014,0.058199,0.060845,0.056247,0.045076,0.014688,0.015909,0.015503,0.014101,0.01314,0.014169,0.012835,0.01298,0.026557,0.026023,0.020825,0.012097,0.0098642,0.020301,0.022294,0.027267,0.024979,0.018104,0.026722,0.028268,0.042642,0.040898,0.090289,0.052531,0.056322,0.041605,0.093423,0.053954,0.048933,0.052262,0.038832,0.042062,0.046691,0.061201,0.018323,0.019022,0.019657,0.022184,0.024595,0.042561,0.050963,0.10467,0.11537,0.068385,0.13311,0.1354,0.13844,0.15482,0.056916,0.019375,0.019803,0.020818,0.021355,0.061132,0.23702,0.13772,0.11921,0.10311,0.089727,0.0025568,0.0022612,0.0016518,0.0012872,0.0011928,0.00025301,0.0002188,0.00036434,0.00040274,0.00038397,0.00075988,0.00079917,0.00079696,0.00076834,0.00095156,0.010666,0.012975,0.013645,0.012958,0.012903,0.002584,0.0025092,0.0023613,0.0022321,0.002235,0.00042228,0.00035915,0.0004057,0.00044006,0.00040437,0.0052047,0.0052105,0.0052577,0.0046302,0.004425,0.015799,0.016039
NaN,0.00061359,0.00031935,0.00023354,0.00022194,0.00035214,0.00045674,0.00038418,0.0012842,0.00059868,0.00037257,0.00025828,0.00015101,8.5968e-05,8.2283e-05,7.5832e-05,5.1466e-05,3.7081e-05,3.9296e-05,3.1992e-05,2.5318e-05,2.5392e-05,4.7759e-06,6.0966e-06,5.9512e-06,7.1226e-06,8.2265e-06,1.2942e-05,1.1643e-05,7.3143e-06,2.0301e-05,1.5218e-05,1.4171e-05,1.4064e-05,1.0821e-05,7.0107e-06,5.3636e-06,1.0632e-05,1.2903e-05,1.7328e-05,3.2656e-05,1.9435e-05,2.9933e-05,5.2686e-05,3.8829e-05,1.3424e-05,7.5324e-06,3.2805e-05,4.2033e-05,3.4442e-05,2.8219e-05,3.3203e-05,4.82e-05,5.6031e-05,0.00012125,7.2474e-05,8.0797e-05,0.0047526,0.0078285,0.013554,0.01436,0.0055758,0.038055,0.036237,0.038121,0.052482,0.058356,0.094818,0.1421,0.071922,0.085216,0.091228,0.061659,0.06653,0.061806,0.085137,0.048745,0.017124,0.01736,0.015245,0.015025,0.014522,0.014188,0.014203,0.014374,0.014935,0.014472,0.02234,0.021752,0.020642,0.0095105,0.023009,0.048387,0.045809,0.022341,0.044635,0.046966,0.085261,0.043585,0.084154,0.046949,0.10253,0.081722,0.041016,0.047822,0.03476,0.049161,0.043269,0.045416,0.066253,0.069624,0.020296,0.020703,0.02153,0.024091,0.026943,0.045399,0.05537,0.060688,0.11352,0.065549,0.085218,0.081153,0.12396,0.13441,0.14706,0.058724,0.060855,0.020587,0.022144,0.021163,0.2505,0.14316,0.11993,0.10352,0.092129,0.0026127,0.0022366,0.0017013,0.0014295,0.0011982,0.00026855,0.00020976,0.00021324,0.00022767,0.00022898,0.00071435,0.00075431,0.00069786,0.00077912,0.00093325,0.010903,0.014559,0.013808,0.014834,0.015273,0.0027474,0.0023392,0.0025189,0.0023174,0.0023191,0.00036413,0.00036545,0.00041929,0.00046719,0.00047663,0.0036471,0.0060234,0.0057411,0.0048952,0.0049525,0.016618,0.01686
NaN,0.00071308,0.00032194,0.00037291,0.00037389,0.00042555,0.00049811,0.00040804,0.0011151,0.00042397,0.0002886,0.00022206,0.00012974,9.0052e-05,0.00012461,7.5153e-05,4.9535e-05,4.5289e-05,4.9711e-05,3.7992e-05,2.5062e-05,2.3672e-05,5.3341e-06,6.7961e-06,7.8888e-06,9.4673e-06,1.1554e-05,6.8585e-06,5.4977e-06,1.1497e-05,8.5283e-06,1.2576e-05,1.4086e-05,1.4096e-05,1.1153e-05,6.2789e-06,6.2147e-06,1.3025e-05,1.288e-05,1.7168e-05,2.2036e-05,1.4902e-05,4.5859e-05,2.5255e-05,1.9124e-05,1.3718e-05,7.3622e-06,3.6572e-05,5.9912e-05,3.648e-05,2.892e-05,5.0756e-05,5.0281e-05,4.9114e-05,5.1794e-05,5.9256e-05,5.3728e-05,0.0053286,0.014137,0.017267,0.0063452,0.0061964,0.035363,0.034655,0.036886,0.076799,0.052409,0.11978,0.060355,0.061642,0.082205,0.082192,0.070206,0.056972,0.061974,0.060649,0.054207,0.020562,0.01618,0.016459,0.013881,0.014418,0.014264,0.014873,0.015454,0.015524,0.014917,0.011422,0.022928,0.010341,0.0092035,0.011137,0.02395,0.044164,0.027155,0.045886,0.047358,0.092692,0.08186,0.048896,0.080459,0.098107,0.074821,0.034947,0.048745,0.037564,0.051653,0.041655,0.045633,0.073111,0.066361,0.018944,0.01967,0.020965,0.023417,0.024998,0.047213,0.052737,0.055924,0.1,0.055161,0.074073,0.073658,0.076056,0.080624,0.08918,0.036728,0.084097,0.062583,0.063222,0.057516,0.25635,0.15287,0.12851,0.10655,0.089117,0.0026996,0.0022797,0.0016928,0.0013272,0.0012367,0.000255,0.00022085,0.00019416,0.00018778,0.00021824,0.00069559,0.00060496,0.00065419,0.00076134,0.00090413,0.01141,0.012867,0.014583,0.015465,0.015046,0.0029885,0.0024838,0.002657,0.0024691,0.0024252,0.00041357,0.0004528,0.00046939,0.00046641,0.00051986,0.0041927,0.0065308,0.0059049,0.0054304,0.0050596,0.017705,0.017193
NaN,0.00080982,0.00045347,0.00057689,0.00065061,0.0005412,0.00060226,0.00044344,0.00089082,0.00034428,0.0002325,0.00016402,0.00012005,0.00013393,0.00014532,8.0052e-05,5.4233e-05,5.2587e-05,5.8949e-05,4.0406e-05,2.5355e-05,2.2032e-05,5.9339e-06,1.3963e-05,1.0385e-05,1.3493e-05,2.5957e-05,7.1104e-06,5.5049e-06,1.1791e-05,1.4804e-05,1.0977e-05,1.3106e-05,1.4238e-05,1.0513e-05,6.8694e-06,5.2562e-06,1.0175e-05,1.3466e-05,1.8827e-05,1.9405e-05,2.6178e-05,1.8529e-05,1.5625e-05,1.1321e-05,1.7461e-05,7.136e-06,5.8342e-05,4.2799e-05,3.4026e-05,3.3748e-05,3.9045e-05,4.3984e-05,3.9516e-05,8.6927e-05,8.0601e-05,5.1513e-05,0.005377,0.012728,0.0083041,0.0057561,0.0046283,0.0586,0.036629,0.036043,0.03816,0.052774,0.069431,0.084853,0.068778,0.06188,0.067703,0.069274,0.064966,0.056257,0.06302,0.052966,0.020813,0.019859,0.01613,0.016862,0.016963,0.017426,0.016796,0.016225,0.016762,0.015556,0.012471,0.025153,0.010403,0.01193,0.01116,0.023229,0.020108,0.042148,0.022319,0.02447,0.046582,0.041932,0.085082,0.085101,0.091158,0.034509,0.0347,0.057014,0.071711,0.066089,0.060857,0.073911,0.081872,0.050222,0.01451,0.018716,0.020054,0.021688,0.022976,0.045029,0.048421,0.050235,0.047584,0.091622,0.062862,0.063691,0.067608,0.072282,0.083943,0.047148,0.034739,0.03242,0.030846,0.030819,0.15801,0.14763,0.13149,0.10445,0.086484,0.0027709,0.0023862,0.0012824,0.0011353,0.0011788,0.0002449,0.00020655,0.00016204,0.0001774,0.00020741,0.00070124,0.00059856,0.00063278,0.00075114,0.00075138,0.0090264,0.012115,0.01413,0.017613,0.016312,0.0033655,0.0026574,0.0028698,0.0027594,0.0027041,0.00038872,0.00047203,0.00071876,0.00074133,0.0008078,0.006383,0.0069357,0.006557,0.0060707,0.0054602,0.018147,0.018198
NaN,0.00090553,0.00046622,0.00056632,0.00053321,0.00059333,0.00068228,0.00039627,0.00080287,0.00031076,0.00020641,0.000169,0.00016747,0.00018109,0.00016578,0.00010611,5.7357e-05,5.3528e-05,5.7171e-05,3.9575e-05,2.1908e-05,2.1405e-05,7.0584e-06,1.646e-05,2.6161e-05,3.4643e-05,1.4159e-05,6.3083e-06,5.3871e-06,4.8036e-06,5.289e-06,9.0556e-06,1.1682e-05,1.4074e-05,1.1436e-05,7.2407e-06,1.3981e-05,9.3627e-06,1.2286e-05,1.5959e-05,1.6828e-05,2.5023e-05,2.1559e-05,1.4221e-05,1.1179e-05,9.0952e-06,1.1511e-05,5.3907e-05,3.8395e-05,4.2326e-05,4.6303e-05,4.176e-05,3.9602e-05,3.4832e-05,3.2563e-05,7.1782e-05,5.0393e-05,0.0051677,0.01185,0.0077504,0.0061126,0.0044857,0.033846,0.035143,0.0408,0.093229,0.10587,0.15419,0.082324,0.079137,0.08127,0.06367,0.055771,0.067619,0.066847,0.058416,0.057753,0.023054,0.020437,0.019679,0.017812,0.019886,0.021426,0.02153,0.020644,0.017892,0.015272,0.012714,0.011812,0.012727,0.013034,0.013768,0.023903,0.020681,0.022318,0.021225,0.020729,0.04693,0.044194,0.042665,0.043807,0.044955,0.030094,0.030891,0.069474,0.075241,0.069558,0.042776,0.051544,0.067117,0.074273,0.014382,0.014998,0.020295,0.020918,0.022363,0.043557,0.042861,0.042534,0.043271,0.080488,0.05449,0.055366,0.060061,0.06409,0.073895,0.041239,0.028126,0.025136,0.025014,0.025777,0.13686,0.13245,0.12996,0.09793,0.098991,0.0026814,0.0023855,0.00166,0.0012531,0.0010714,0.00021386,0.00021015,0.00018527,0.00017846,0.00018259,0.00063261,0.0006014,0.00064751,0.00068193,0.00077294,0.0086463,0.010841,0.011031,0.01295,0.014694,0.0036255,0.0030124,0.0028602,0.0028495,0.002932,0.00041711,0.00041791,0.00073397,0.00063784,0.00064398,0.0055298,0.0059693,0.00617,0.0062223,0.0056753,0.018027,0.020353
NaN,0.0024568,0.00028279,0.00025107,0.00024476,0.00024849,0.00028505,0.00033756,0.0007293,0.00052503,0.00022193,0.00022075,0.00014556,0.00015752,0.00012182,7.3192e-05,3.989e-05,1.2105e-05,1.3569e-05,8.0881e-06,4.5865e-06,4.222e-06,1.2555e-07,3.4779e-07,2.367e-07,9.7246e-07,2.8744e-07,2.1496e-07,2.0167e-07,1.3989e-07,1.4341e-07,1.7226e-07,1.1424e-07,1.4418e-07,1.5295e-07,1.1701e-07,9.4515e-08,3.8568e-07,4.6168e-07,5.3259e-07,5.1653e-07,9.4415e-07,1.2394e-06,9.4626e-07,9.1971e-07,9.1732e-07,1.0133e-06,2.6314e-06,5.6593e-06,2.562e-06,2.3997e-06,2.1384e-06,5.2662e-05,4.0589e-05,3.9892e-05,4.5211e-05,5.079e-05,0.0043555,0.0053476,0.0088136,0.0085144,0.0076735,0.050208,0.021603,0.024834,0.032434,0.030134,0.096667,0.044281,0.050562,0.049476,0.045508,0.02374,0.024579,0.026927,0.027671,0.025338,0.022764,0.022524,0.01745,0.020277,0.022283,0.051961,0.044731,0.03864,0.032427,0.030601,0.030959,0.032206,0.031816,0.030959,0.026956,0.024653,0.023029,0.022014,0.021923,0.019866,0.041031,0.03869,0.038361,0.038702,0.039822,0.019639,0.021743,0.035243,0.021823,0.022823,0.020725,0.021629,0.025089,0.048215,0.050254,0.054463,0.051608,0.046626,0.050051,0.027648,0.025781,0.0253,0.025357,0.025023,0.021551,0.022342,0.022872,0.02521,0.029083,0.056815,0.053291,0.050633,0.052113,0.051193,0.0009951,0.0010272,0.00091857,0.00094473,0.00085224,0.00083251,0.00069278,0.00062468,0.00040148,0.00029224,0.00078933,0.00067469,0.00057718,0.00055945,0.00057324,0.0023515,0.0022686,0.0022444,0.0025693,0.0028335,0.0079061,0.0080024,0.0086824,0.011611,0.010779,0.0035192,0.0033998,0.0032462,0.0033208,0.003218,0.00069886,0.00068315,0.00074413,0.0010584,0.0010403,0.0091995,0.0093467,0.0087327,0.0091671,0.0086605,0.0085018,0.0069968
NaN,0.0028808,0.0003084,0.00023471,0.00020742,0.00021304,0.00024901,0.00030088,0.00019074,0.0004332,0.00022547,0.00023916,0.00016105,0.00018783,0.00013255,8.1254e-05,4.2617e-05,1.0317e-05,9.8079e-06,8.9861e-06,5.9074e-06,8.2114e-06,1.0453e-07,1.4676e-07,2.6386e-07,3.6264e-07,3.2735e-07,2.3798e-07,2.3114e-07,1.588e-07,1.9422e-07,1.7891e-07,9.5875e-08,1.3773e-07,1.6967e-07,1.4038e-07,1.0465e-07,7.5175e-07,3.7795e-07,4.4198e-07,4.7209e-07,4.1394e-07,2.6809e-06,2.8661e-06,2.3628e-06,2.2257e-06,2.2377e-06,3.3827e-06,6.9625e-06,3.3508e-06,2.3503e-06,1.7428e-06,4.6797e-05,0.00011736,7.8406e-05,5.1641e-05,4.2856e-05,0.0077856,0.0051394,0.01709,0.0094346,0.0084091,0.052266,0.023034,0.022476,0.023211,0.030417,0.076328,0.040251,0.038867,0.048693,0.052863,0.026926,0.026733,0.027632,0.028787,0.025107,0.028161,0.023475,0.024315,0.018218,0.018767,0.067629,0.053382,0.044093,0.03448,0.038941,0.033066,0.036239,0.036298,0.034111,0.031943,0.028014,0.024876,0.02599,0.023778,0.024205,0.043979,0.03978,0.037953,0.038945,0.039667,0.020358,0.021406,0.020652,0.019967,0.019725,0.016626,0.017814,0.020298,0.024405,0.044525,0.056255,0.063557,0.063263,0.052596,0.026467,0.02455,0.022996,0.021663,0.022433,0.019274,0.021277,0.021451,0.023445,0.027385,0.04732,0.043124,0.043622,0.04173,0.040353,0.00088824,0.00088539,0.00086092,0.00084733,0.00088353,0.0008396,0.00073367,0.00061247,0.00044506,0.0003461,0.00085127,0.00070027,0.0006143,0.00058171,0.00058293,0.0023229,0.0023393,0.0022345,0.0024867,0.0024594,0.0065273,0.0076672,0.0082859,0.0096537,0.01114,0.0031003,0.0032623,0.0037819,0.0034151,0.0053448,0.0013168,0.00067785,0.0006861,0.00068035,0.0012007,0.0085554,0.0096849,0.0085899,0.0089643,0.00946,0.008753,0.0088865
NaN,0.002003,0.00021478,0.00020161,0.00020918,0.0002268,0.00026598,0.00026893,0.00017233,0.00041133,0.00023244,0.00025412,0.00016352,0.00018255,0.00015228,9.7121e-05,3.8716e-05,7.374e-06,1.0358e-05,9.8548e-06,5.0398e-06,4.5296e-06,1.0707e-07,1.3429e-07,1.9935e-07,3.158e-07,4.0738e-07,2.6368e-07,1.9946e-07,1.8605e-07,2.0925e-07,1.708e-07,8.1514e-08,1.4746e-07,1.7929e-07,1.4794e-07,1.1545e-07,3.661e-07,3.6019e-07,3.8637e-07,4.6597e-07,5.1185e-07,1.5025e-06,1.7047e-06,1.4694e-06,1.4278e-06,1.5072e-06,3.3732e-06,2.9961e-06,2.5916e-06,4.3229e-06,5.0347e-06,8.8806e-05,8.4394e-05,6.8536e-05,4.9571e-05,3.998e-05,0.004029,0.0075539,0.016657,0.010269,0.0086751,0.030871,0.032609,0.024459,0.023041,0.029815,0.06611,0.074388,0.085628,0.048986,0.049118,0.028251,0.027462,0.027317,0.030442,0.034427,0.051616,0.047982,0.042588,0.053834,0.042789,0.050531,0.057298,0.052706,0.049941,0.053142,0.040938,0.046536,0.042115,0.03746,0.035725,0.029598,0.03006,0.030981,0.026614,0.028501,0.045923,0.042622,0.039433,0.040044,0.039689,0.020479,0.021365,0.019522,0.018974,0.018826,0.014874,0.015215,0.017197,0.020664,0.036897,0.050895,0.062364,0.070815,0.067329,0.019829,0.017531,0.016639,0.019867,0.020951,0.017999,0.019999,0.021958,0.023576,0.024628,0.040754,0.040402,0.035761,0.038775,0.037994,0.00070345,0.00077071,0.00082091,0.00084272,0.00083602,0.0009272,0.00075628,0.00066911,0.00045582,0.00040804,0.00084858,0.00073736,0.0006621,0.00059398,0.00056984,0.0023709,0.0023144,0.0023269,0.0022128,0.0023565,0.0062099,0.0073733,0.0075083,0.0082297,0.011272,0.0025877,0.0032574,0.0034479,0.0053922,0.0052938,0.0014984,0.0013464,0.0010117,0.001199,0.0013269,0.0097179,0.0097384,0.0095472,0.0092503,0.0093142,0.0094498,0.0086532
